industry	category	name	domain	source	dataset
finance_insurance	tcsp_licensee	FULLYEAR CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	TRILLION CAPITAL CORPORATE SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	MANIVEST ASIA LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	WINSHIP CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	INTERNATIONAL BUSINESS BROKERAGE ADVISORY LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	S & F SECRETARIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	EVERGOLD NOMINEES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	FU TANG SECRETARIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	SQUARE ONE LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CHK CORPORATE SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	REGAL VIEW (HK) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CITY BUSINESS DYNAMIC COMPANY LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	WOOCO SECRETARIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	FOCUS WIN LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ULTIMATE SECRETARIAL LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	INTERSHORES FINANCIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	GREBENSTEIN INTERNATIONAL LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ANCO BUSINESS SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	TRADE HONOUR LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	GREAT TREASURE CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	JINETIC CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	HONGKONG BEST-SHINE LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	RIBEIRO HUI SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	WEST UNION GLOBAL LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	GATEWAY REGISTRATIONS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	IPRO PROFESSIONAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ALPHALAW LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	MW ACCOUNTING AND SECRETARIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	LODESTAR SECRETARIES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	KAM FUNG AGENT (HK) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	HOIKIS COMPANY LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	J & N ACCOUNTING & TAXATION LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ATOZ HK CONSULTING LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	REGAL FORCE (HONG KONG) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	EBD CORPORATE SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CENTURY SECRETARIAL SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ALLIANCE & ASSOCIATES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	WISDOM FAITH CONSULTANCY LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	GENICO HOLDINGS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	BUSINESS FULL CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ONSHORER BUSINESS (HK) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CHIU SIU WAI trading as J&B SECRETARIAL AND ACCOUNTANCY SERVICES CO		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	VISTA BUSINESS CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	TT CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CMC CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ON CHING SECRETARIAL & ACCOUNTING SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	CHINA HONG KONG SECRETARIES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	WSKM CORPORATE SERVICES LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	PRAXISIFM FIDUCIARIES (HONG KONG) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	PraxisIFM (Hong Kong) Limited		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	ASIA PACIFIC BUSINESS CENTER (HK) LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	SYNTRAL LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	HEADWAY SECRETARIES AND CONSULTANTS LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
finance_insurance	tcsp_licensee	THE LAW SHOP LIMITED		Companies Registry - TCSP Register	tcsp_licensees.csv
