industry	category	name	domain	source	dataset
finance_insurance	licensed_money_lender	Hong Kong Aircraft Technology Services Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Worldwide Capital Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Rich Credit Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Hontime Resources Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Super Glory Consultants Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Best Gold Corporation Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Rainbow International (HK) Holdings Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Profit Speed Resources Management Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Parkville Financial Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Million Asia Finance Co. Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Joy Advance Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Jafoon Finance Company		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Easy Policy Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Yiu Fung Finance Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	PTR Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Cash Flow Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Trinity Wealth Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Kuvera Smart Data Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Take Easy Credit Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Wang Fung Hong Kong Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Wind Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Hinson Capital Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	PletCap Financial Services Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	BEX Capital Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Dragon King Group Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Buzz International Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	I Loan U Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Wahwei Credit Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Surplus Credit Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Yuk Sing Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Long Win Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	On Yat Finance Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Gold Medal Hong Kong Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Cash Credit Services Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Achieve Credit Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	Golden Faith Global Finance Company Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
finance_insurance	licensed_money_lender	VP Finance Limited		Companies Registry - Money Lenders Register	ml_licensees.csv
